dataset_label,scenario_label,onset_time_s,ramp_duration_s,direction_label,offset_mode_label,position_offset_north_m,position_offset_east_m,position_offset_down_m,velocity_offset_north_mps,velocity_offset_east_mps,velocity_offset_down_mps,total_samples,spoof_labeled_samples,clean_labeled_samples,trusted_verdicts,flagged_verdicts,rejected_verdicts,anomaly_tpr,anomaly_fpr,rejected_tpr,rejected_fpr,first_spoof_labeled_sample_index,first_anomaly_sample_index,first_rejected_sample_index,samples_from_onset_to_first_anomaly,samples_from_onset_to_first_rejection,mean_evaluation_latency_us,p95_evaluation_latency_us,max_evaluation_latency_us
px4_climb,northwest_onset_2.0_ramp_10.0_posvel,2.0,10.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,229.3191083333334,252.303,375.804
px4_climb,north_onset_2.0_ramp_20.0_pos,2.0,20.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,228.49242499999983,249.60299999999998,286.003
px4_climb,north_onset_2.0_ramp_20.0_posvel,2.0,20.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,231.61411666666666,265.803,336.503
px4_climb,east_onset_2.0_ramp_20.0_pos,2.0,20.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,120,0,91,29,0,0.24166666666666667,0.0,0.0,0.0,1,43,,43,,232.80163333333323,273.403,371.604
px4_climb,east_onset_2.0_ramp_20.0_posvel,2.0,20.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,235.3849833333332,266.002,563.106
px4_climb,northeast_onset_2.0_ramp_20.0_pos,2.0,20.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,120,0,99,21,0,0.175,0.0,0.0,0.0,1,43,,43,,237.13666666666657,280.40299999999996,560.506
px4_climb,northeast_onset_2.0_ramp_20.0_posvel,2.0,20.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,265.2328166666667,322.703,435.405
px4_climb,northwest_onset_2.0_ramp_20.0_pos,2.0,20.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,229.32075833333312,268.103,344.50300000000004
px4_climb,northwest_onset_2.0_ramp_20.0_posvel,2.0,20.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,231.26076666666668,266.402,451.204
px4_climb,north_onset_4.0_ramp_0.0_pos,4.0,0.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,56,11,53,0.5663716814159292,0.0,0.4690265486725664,0.0,8,8,8,1,1,231.54079166666662,270.903,341.80400000000003
px4_climb,north_onset_4.0_ramp_0.0_posvel,4.0,0.0,north,position_plus_velocity,30.0,0.0,0.0,8.0,0.0,0.0,120,113,7,7,0,113,1.0,0.0,1.0,0.0,8,8,8,1,1,235.76416666666654,270.70300000000003,584.406
px4_climb,east_onset_4.0_ramp_0.0_pos,4.0,0.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,42,15,63,0.6902654867256637,0.0,0.5575221238938053,0.0,8,8,8,1,1,256.84354999999994,315.103,409.804
px4_climb,east_onset_4.0_ramp_0.0_posvel,4.0,0.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,8.0,0.0,120,113,7,7,0,113,1.0,0.0,1.0,0.0,8,8,8,1,1,281.85965833333347,354.703,417.704
px4_climb,northeast_onset_4.0_ramp_0.0_pos,4.0,0.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,113,7,47,16,57,0.6460176991150443,0.0,0.504424778761062,0.0,8,8,8,1,1,235.09333333333325,285.203,477.60499999999996
px4_climb,northeast_onset_4.0_ramp_0.0_posvel,4.0,0.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,5.656854,5.656854,0.0,120,113,7,7,0,113,1.0,0.0,1.0,0.0,8,8,8,1,1,236.64084999999994,286.103,546.305
px4_climb,northwest_onset_4.0_ramp_0.0_pos,4.0,0.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,113,7,60,10,50,0.5309734513274337,0.0,0.4424778761061947,0.0,8,8,8,1,1,233.00329999999988,277.303,601.206
px4_climb,northwest_onset_4.0_ramp_0.0_posvel,4.0,0.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,5.656854,-5.656854,0.0,120,113,7,7,0,113,1.0,0.0,1.0,0.0,8,8,8,1,1,229.28075833333332,271.20300000000003,505.00600000000003
px4_climb,north_onset_4.0_ramp_1.0_pos,4.0,1.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,60,11,49,0.5309734513274337,0.0,0.4336283185840708,0.0,8,12,12,5,5,231.98911666666652,276.303,605.8059999999999
px4_climb,north_onset_4.0_ramp_1.0_posvel,4.0,1.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,113,7,10,0,110,0.9734513274336283,0.0,0.9734513274336283,0.0,8,11,11,4,4,229.7716083333333,270.00199999999995,341.504
px4_climb,east_onset_4.0_ramp_1.0_pos,4.0,1.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,46,15,59,0.6548672566371682,0.0,0.5221238938053098,0.0,8,12,12,5,5,232.75747499999986,276.103,428.20500000000004
px4_climb,east_onset_4.0_ramp_1.0_posvel,4.0,1.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,113,7,10,0,110,0.9734513274336283,0.0,0.9734513274336283,0.0,8,11,11,4,4,229.89994166666648,262.20300000000003,364.003
px4_climb,northeast_onset_4.0_ramp_1.0_pos,4.0,1.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,113,7,51,16,53,0.6106194690265486,0.0,0.4690265486725664,0.0,8,12,12,5,5,228.22657499999983,251.903,353.20399999999995
px4_climb,northeast_onset_4.0_ramp_1.0_posvel,4.0,1.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,113,7,10,0,110,0.9734513274336283,0.0,0.9734513274336283,0.0,8,11,11,4,4,229.47909999999987,261.903,324.003
px4_climb,northwest_onset_4.0_ramp_1.0_pos,4.0,1.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,113,7,64,10,46,0.49557522123893805,0.0,0.40707964601769914,0.0,8,12,12,5,5,235.04831666666666,278.703,615.407
px4_climb,northwest_onset_4.0_ramp_1.0_posvel,4.0,1.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,113,7,10,0,110,0.9734513274336283,0.0,0.9734513274336283,0.0,8,11,11,4,4,231.72829999999985,277.403,343.203
px4_climb,north_onset_4.0_ramp_2.5_pos,4.0,2.5,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,63,13,44,0.504424778761062,0.0,0.3893805309734513,0.0,8,15,17,8,10,239.45588333333325,306.10400000000004,529.0060000000001
px4_climb,north_onset_4.0_ramp_2.5_posvel,4.0,2.5,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,113,7,42,2,76,0.6902654867256637,0.0,0.672566371681416,0.0,8,14,16,7,9,233.8891416666665,291.103,406.10400000000004
px4_climb,east_onset_4.0_ramp_2.5_pos,4.0,2.5,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,49,17,54,0.6283185840707964,0.0,0.4778761061946903,0.0,8,15,17,8,10,228.52409166666664,250.90300000000002,282.60299999999995
px4_climb,east_onset_4.0_ramp_2.5_posvel,4.0,2.5,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,113,7,39,2,79,0.7168141592920354,0.0,0.6991150442477876,0.0,8,14,16,7,9,233.8458166666665,283.503,358.803
px4_climb,northeast_onset_4.0_ramp_2.5_pos,4.0,2.5,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,113,7,54,18,48,0.584070796460177,0.0,0.4247787610619469,0.0,8,15,17,8,10,236.47334166666664,285.503,443.00399999999996
px4_climb,northeast_onset_4.0_ramp_2.5_posvel,4.0,2.5,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,113,7,43,2,75,0.6814159292035398,0.0,0.6637168141592921,0.0,8,14,16,7,9,247.70845833333325,359.30400000000003,766.9079999999999
px4_climb,northwest_onset_4.0_ramp_2.5_pos,4.0,2.5,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,113,7,67,12,41,0.4690265486725664,0.0,0.36283185840707965,0.0,8,15,17,8,10,258.913575,355.603,1243.413
px4_climb,northwest_onset_4.0_ramp_2.5_posvel,4.0,2.5,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,113,7,38,2,80,0.7256637168141593,0.0,0.7079646017699115,0.0,8,14,16,7,9,262.2894333333331,335.904,502.60599999999994
px4_climb,north_onset_4.0_ramp_5.0_pos,4.0,5.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,69,15,36,0.45132743362831856,0.0,0.3185840707964602,0.0,8,21,25,14,18,235.64414999999983,277.903,468.104
px4_climb,north_onset_4.0_ramp_5.0_posvel,4.0,5.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,113,7,103,17,0,0.1504424778761062,0.0,0.0,0.0,8,23,,16,,236.29999166666659,286.603,494.405
px4_climb,east_onset_4.0_ramp_5.0_pos,4.0,5.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,55,19,46,0.5752212389380531,0.0,0.40707964601769914,0.0,8,21,25,14,18,228.35741666666658,254.60199999999998,352.30400000000003
px4_climb,east_onset_4.0_ramp_5.0_posvel,4.0,5.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,113,7,88,15,17,0.2831858407079646,0.0,0.1504424778761062,0.0,8,22,37,15,30,239.5575416666666,317.903,417.904
px4_climb,northeast_onset_4.0_ramp_5.0_pos,4.0,5.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,113,7,60,20,40,0.5309734513274337,0.0,0.35398230088495575,0.0,8,21,25,14,18,233.08997499999992,281.803,387.204
px4_climb,northeast_onset_4.0_ramp_5.0_posvel,4.0,5.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,113,7,101,19,0,0.168141592920354,0.0,0.0,0.0,8,22,,15,,233.41080833333322,277.903,421.305
px4_climb,northwest_onset_4.0_ramp_5.0_pos,4.0,5.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,113,7,73,14,33,0.415929203539823,0.0,0.2920353982300885,0.0,8,21,25,14,18,230.39578333333318,266.003,377.204
px4_climb,northwest_onset_4.0_ramp_5.0_posvel,4.0,5.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,113,7,107,13,0,0.11504424778761062,0.0,0.0,0.0,8,25,,18,,231.8457999999999,261.903,494.00500000000005
px4_climb,north_onset_4.0_ramp_10.0_pos,4.0,10.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,82,38,0,0.336283185840708,0.0,0.0,0.0,8,34,,27,,232.2932999999999,266.403,400.804
px4_climb,north_onset_4.0_ramp_10.0_posvel,4.0,10.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,113,7,120,0,0,0.0,0.0,0.0,0.0,8,,,,,230.59992499999998,265.002,318.404
px4_climb,east_onset_4.0_ramp_10.0_pos,4.0,10.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,67,26,27,0.4690265486725664,0.0,0.23893805309734514,0.0,8,33,43,26,36,234.66415833333323,282.103,415.10400000000004
px4_climb,east_onset_4.0_ramp_10.0_posvel,4.0,10.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,113,7,120,0,0,0.0,0.0,0.0,0.0,8,,,,,229.34493333333322,258.003,328.403
px4_climb,northeast_onset_4.0_ramp_10.0_pos,4.0,10.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,113,7,72,31,17,0.4247787610619469,0.0,0.1504424778761062,0.0,8,33,46,26,39,231.04409999999976,265.303,332.603
px4_climb,northeast_onset_4.0_ramp_10.0_posvel,4.0,10.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,113,7,120,0,0,0.0,0.0,0.0,0.0,8,,,,,230.98078333333328,268.802,387.104
px4_climb,northwest_onset_4.0_ramp_10.0_pos,4.0,10.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,113,7,87,33,0,0.2920353982300885,0.0,0.0,0.0,8,35,,28,,243.04508333333325,308.903,484.00500000000005
