dataset_label,scenario_label,onset_time_s,ramp_duration_s,direction_label,offset_mode_label,position_offset_north_m,position_offset_east_m,position_offset_down_m,velocity_offset_north_mps,velocity_offset_east_mps,velocity_offset_down_mps,total_samples,spoof_labeled_samples,clean_labeled_samples,trusted_verdicts,flagged_verdicts,rejected_verdicts,anomaly_tpr,anomaly_fpr,rejected_tpr,rejected_fpr,first_spoof_labeled_sample_index,first_anomaly_sample_index,first_rejected_sample_index,samples_from_onset_to_first_anomaly,samples_from_onset_to_first_rejection,mean_evaluation_latency_us,p95_evaluation_latency_us,max_evaluation_latency_us
px4_hover,east_onset_2.0_ramp_20.0_pos,2.0,20.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,229.5736083333333,248.90300000000002,366.30400000000003
px4_hover,east_onset_2.0_ramp_20.0_posvel,2.0,20.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,227.51442499999993,242.903,266.70300000000003
px4_hover,northeast_onset_2.0_ramp_20.0_pos,2.0,20.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,229.16693333333316,246.70300000000003,371.704
px4_hover,northeast_onset_2.0_ramp_20.0_posvel,2.0,20.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,229.67528333333334,247.803,379.105
px4_hover,northwest_onset_2.0_ramp_20.0_pos,2.0,20.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,230.68612499999998,248.40300000000002,415.405
px4_hover,northwest_onset_2.0_ramp_20.0_posvel,2.0,20.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,229.82695000000012,253.20300000000003,390.905
px4_hover,north_onset_4.0_ramp_0.0_pos,4.0,0.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,41,19,60,0.6991150442477876,0.0,0.5309734513274337,0.0,8,8,8,1,1,228.59776666666662,248.40300000000002,321.404
px4_hover,north_onset_4.0_ramp_0.0_posvel,4.0,0.0,north,position_plus_velocity,30.0,0.0,0.0,8.0,0.0,0.0,120,113,7,7,0,113,1.0,0.0,1.0,0.0,8,8,8,1,1,232.4386499999998,261.503,380.005
px4_hover,east_onset_4.0_ramp_0.0_pos,4.0,0.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,42,19,59,0.6902654867256637,0.0,0.5221238938053098,0.0,8,8,8,1,1,230.67613333333327,264.204,309.204
px4_hover,east_onset_4.0_ramp_0.0_posvel,4.0,0.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,8.0,0.0,120,113,7,7,0,113,1.0,0.0,1.0,0.0,8,8,8,1,1,231.19947499999992,258.404,419.805
